person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
50,female,Bachelor,38051.36642782047,22,RENT,16675.34507731045,PERSONAL,8.491179406416709,0.4382324905188849,4,663.9354282278271,No,0
46,female,Doctorate,71482.8251646669,16,RENT,17631.840856218725,VENTURE,14.04125780906368,0.24665842201399077,16,650.7175338851449,No,0
46,male,High School,10000.0,23,MORTGAGE,16179.807411545075,PERSONAL,15.266316384290093,1.5,12,603.2951442597575,No,0
28,female,Doctorate,65656.95715543922,27,RENT,7790.927620018087,DEBTCONSOLIDATION,9.237458628214581,0.11866111311819548,7,656.1947259697221,No,0
25,female,Bachelor,67846.02634391899,2,MORTGAGE,27881.413250976,VENTURE,11.50409020831761,0.41095130773970523,5,737.5797496621136,No,0
25,female,Bachelor,76431.59281921161,4,RENT,7243.877033390095,EDUCATION,9.59847575061136,0.09477595279905375,10,672.4700223784513,No,0
45,male,Doctorate,73901.47037804939,25,RENT,6851.84090929525,HOMEIMPROVEMENT,9.901661011544135,0.0927158942067602,20,741.9448702535049,No,1
62,male,Associate,62165.392470823615,9,OWN,27897.848027418553,MEDICAL,17.56237939744909,0.4487681476556588,15,597.9313250240838,No,0
38,female,Associate,51196.43957409132,28,OWN,10122.430309401258,EDUCATION,13.469916437862855,0.19771746616778127,11,840.4338350381373,No,1
35,male,Master,58119.140618096855,29,MORTGAGE,15755.902324328474,VENTURE,5.813093989271328,0.2710966156203362,22,771.8179150485995,No,0
42,female,Master,79571.08705540604,18,OWN,9375.869206976811,HOMEIMPROVEMENT,10.012121569846805,0.11783010078080637,9,764.0233673483826,No,1
48,male,Master,76248.7918117364,12,MORTGAGE,1000.0,HOMEIMPROVEMENT,11.176200699999336,0.013114961906138393,7,663.5539024971132,No,0
57,female,High School,80550.01534987931,1,MORTGAGE,4971.530356225214,MEDICAL,8.964928376333603,0.061719794026490686,29,685.1828538253396,Yes,0
78,female,Associate,70301.26869909887,16,MORTGAGE,17706.41171718425,MEDICAL,6.7195910719058825,0.25186475357892385,20,844.9229722849848,No,0
67,male,Master,87027.23846766393,25,RENT,16952.48709452783,PERSONAL,12.919050435900342,0.19479518588685013,20,794.1919395360828,No,0
39,male,Associate,51227.61565141049,17,RENT,19468.63186420655,DEBTCONSOLIDATION,14.61614110027762,0.38004173367515504,26,689.0603516891772,No,0
40,male,Doctorate,48895.5662727906,18,MORTGAGE,20867.958712961183,VENTURE,5.0,0.42678631834505987,10,754.7350541588796,No,0
47,female,Doctorate,76165.43401752252,26,MORTGAGE,19011.867158482186,EDUCATION,12.062541734571381,0.24961279882037224,5,652.7981008224848,No,0
69,female,Doctorate,56742.11032925649,23,RENT,34303.57473442519,MEDICAL,14.535338143807007,0.6045523251668367,25,635.2346664466094,No,0
52,female,Bachelor,91103.83474330389,10,OWN,19171.439772782764,PERSONAL,9.2291674637228,0.21043504729302145,7,716.1002539773589,No,1
59,male,Associate,57780.047319546036,18,OWN,8735.125936074695,EDUCATION,8.627395831786863,0.15117893358179627,24,645.2949908220505,No,1
73,female,Doctorate,51104.790272471466,28,RENT,10098.421860544782,VENTURE,12.26175100060388,0.19760225620149904,10,738.1945233158389,Yes,0
29,male,Master,58822.55827694802,6,RENT,12623.481302337414,VENTURE,10.359136954169015,0.2146027250787634,2,667.793207126979,No,0
53,male,Doctorate,41075.66044448975,15,MORTGAGE,6513.336541711,PERSONAL,7.72100331367993,0.15856924687828738,1,741.3760568261877,Yes,0
55,male,Associate,77371.83514002018,4,MORTGAGE,13409.757875399617,VENTURE,15.260952173817444,0.1733157530919606,28,663.9324707358504,No,0
26,female,High School,77036.36218334446,7,MORTGAGE,17081.481358886613,MEDICAL,15.13463946966971,0.22173271004455206,9,732.3871385751738,No,0
35,male,Doctorate,53613.70515569113,29,MORTGAGE,17621.76620775878,PERSONAL,9.272857668530168,0.328680253614,14,700.263839850708,No,0
70,male,Bachelor,51875.30370689764,3,MORTGAGE,7345.942737300998,VENTURE,10.024844805653133,0.14160770563978864,7,776.635065382487,No,0
80,female,Bachelor,61683.81181955524,10,OWN,16020.465811071332,PERSONAL,10.482853108704541,0.25971912789592655,29,637.3295577982373,No,0
50,male,Associate,54819.931988946206,13,RENT,6611.498710459886,MEDICAL,16.010313089735426,0.12060392033673112,15,729.2724730529217,No,0
51,female,Associate,57050.72786767147,19,MORTGAGE,15503.560481183027,EDUCATION,15.16400945610066,0.2717504414166873,28,700.7861259434436,Yes,0
64,male,Master,80289.94002097304,18,MORTGAGE,6135.503594947742,PERSONAL,14.640803461950789,0.0764168411801659,12,673.0510942814437,No,0
46,male,Master,34256.77669369561,10,OWN,22015.151051189252,HOMEIMPROVEMENT,14.540464999162484,0.6426509781710074,21,701.545168366265,No,1
41,male,Bachelor,80225.00648920916,18,MORTGAGE,17457.24735679282,EDUCATION,12.054004669187561,0.2176035642844223,29,788.5893382003528,No,1
34,male,Doctorate,63608.31814485872,7,OWN,1000.0,DEBTCONSOLIDATION,10.735068213657966,0.015721214287141582,26,749.3435496040614,No,1
27,male,Master,67371.9491869976,27,RENT,19686.830053888985,MEDICAL,10.072979775261267,0.2922110803005894,15,645.6498013413592,Yes,0
27,male,Master,66257.92831896456,29,RENT,44550.22273197339,VENTURE,11.228012790902085,0.6723757271357679,1,660.4275910560418,No,0
35,male,Master,83064.78545757623,8,RENT,23593.003409960824,PERSONAL,13.72907616838526,0.28403135311786853,1,719.6711560440182,No,0
67,male,Master,66546.44502249372,18,MORTGAGE,1000.0,MEDICAL,10.732769231821479,0.015027098737761044,17,836.9979906235413,No,0
53,male,Master,39422.18029479036,0,RENT,28117.546466248932,EDUCATION,7.701972932191787,0.7132417906871747,17,672.1774510623145,No,0
76,male,Doctorate,65683.13066258468,7,MORTGAGE,9003.511799011892,VENTURE,13.304532265548671,0.13707494920214874,26,668.8147456547244,No,0
24,female,High School,49304.855358533925,8,RENT,24020.288499846247,DEBTCONSOLIDATION,11.458934168061937,0.4871789669633155,10,699.9558121699425,No,0
63,male,Master,83725.84878378418,3,RENT,18430.669589563415,HOMEIMPROVEMENT,12.239223311436252,0.22013117642031027,17,643.025866488167,No,0
56,female,Associate,60871.40312996753,9,MORTGAGE,2513.972577698496,HOMEIMPROVEMENT,7.978646848443583,0.04129973104662746,15,706.0701163889383,No,0
47,female,High School,72281.47205030231,5,MORTGAGE,9737.107929993788,MEDICAL,15.49175326851423,0.13471097992051842,9,667.4229436132644,No,0
57,female,Bachelor,73524.78715643968,19,RENT,42615.1124191858,HOMEIMPROVEMENT,11.116082347741711,0.579601982777768,15,644.6851194424515,No,0
65,male,Doctorate,50111.70763877251,2,RENT,6655.6973721209,DEBTCONSOLIDATION,8.225454149330991,0.13281721349625777,13,726.0738041353136,No,0
45,male,Master,60208.66650936824,13,OWN,16394.643117262625,MEDICAL,9.34580198589779,0.27229706399014303,8,670.0979425112431,No,0
72,female,Bachelor,46337.46961290081,21,OWN,26556.354208687466,VENTURE,6.792995852025618,0.5731075613437018,14,592.6555181011903,No,0
82,male,High School,50176.43412026694,15,RENT,10797.01124348347,VENTURE,5.0,0.21518091974420342,25,678.9339146805671,No,0
82,male,High School,36443.50816812407,8,RENT,4627.015509747738,VENTURE,11.765807607574025,0.12696405319712978,21,592.3846643459303,No,0
57,male,Doctorate,41673.650501891156,14,RENT,11779.134741308742,HOMEIMPROVEMENT,10.916418523142355,0.2826518579353686,20,770.5382808298176,No,1
34,male,Doctorate,37875.90888045143,6,MORTGAGE,8361.957797526342,HOMEIMPROVEMENT,8.348530066894886,0.22077246578872534,18,705.3483118705026,No,0
28,male,Master,32388.388896590706,10,RENT,9339.479419038842,VENTURE,14.418554417530867,0.2883588760422085,16,720.2639598205047,No,0
41,male,Associate,41719.796330241734,16,RENT,19462.41174861139,DEBTCONSOLIDATION,10.455873314278342,0.4665030383790136,23,628.5404013338101,Yes,0
75,female,Doctorate,109290.19071466719,13,RENT,25804.562550643856,PERSONAL,8.85362730906778,0.2361105089295153,6,598.6162593532748,No,0
56,male,High School,65386.29462133175,3,RENT,17476.54737452951,VENTURE,11.717993886946077,0.2672815071681387,5,662.7108568828944,No,0
76,female,Bachelor,82930.31266318445,20,MORTGAGE,12971.475379208743,DEBTCONSOLIDATION,14.049880156054275,0.15641416223632806,4,753.8986102816888,No,0
79,male,Bachelor,54397.805902581036,23,OWN,8338.493292438343,DEBTCONSOLIDATION,10.832847335616613,0.1532873091861726,26,728.7865905475871,No,0
31,female,Bachelor,58698.105177611214,5,RENT,19241.170735635085,DEBTCONSOLIDATION,13.744381127612304,0.32779883911779323,27,766.4903442870042,No,0
26,female,Doctorate,35231.167447785374,18,RENT,12291.990516852567,VENTURE,11.417055465708936,0.3488953505463595,21,795.5808670604216,Yes,0
85,male,Master,54292.05080694756,9,OWN,12343.416191223903,VENTURE,5.283187114055003,0.22735218153970269,11,630.8873179232155,No,0
60,female,High School,43408.004544761156,16,RENT,17185.464740835596,VENTURE,14.015024877874472,0.3959054308316433,10,800.3026434950718,Yes,0
43,female,Doctorate,76580.26971645872,15,RENT,18934.95452394352,MEDICAL,14.706054277707961,0.24725630497321166,2,626.0432420269965,No,0
44,male,Doctorate,55201.41449467244,4,OWN,21730.342142178746,VENTURE,14.568771378509123,0.3936555311327388,22,681.3140560148435,No,0
81,male,Associate,44169.99785209191,7,MORTGAGE,14911.52874149288,VENTURE,13.133565374645018,0.33759405629644296,29,628.7927801255113,No,0
63,female,Bachelor,64672.69263981783,18,RENT,22265.99702140548,HOMEIMPROVEMENT,12.890295378733569,0.34428745908898034,5,723.2287569468441,No,0
21,male,High School,77796.55604837488,24,RENT,11464.748642710623,DEBTCONSOLIDATION,11.343893383497333,0.1473683312611126,26,631.1989954814997,Yes,0
61,female,Bachelor,57287.098349602056,16,MORTGAGE,3603.5733074311065,MEDICAL,14.220264639495241,0.06290374990612767,26,647.4251561655772,No,0
52,male,Master,62133.05719698096,7,RENT,2986.349529831765,HOMEIMPROVEMENT,7.603871911301706,0.0480637790019589,8,700.24088638033,No,0
36,male,Master,82826.02697881538,23,OWN,22521.440936748935,MEDICAL,9.96452285573092,0.2719126071628342,10,678.5092096705696,No,0
82,male,Doctorate,48215.70165239766,23,RENT,33643.176696646275,HOMEIMPROVEMENT,14.518993784784328,0.6977639139048653,26,655.5988597076122,No,0
41,female,Master,37213.38756568244,20,OWN,6894.355687482863,VENTURE,15.12574758085735,0.18526546865195154,14,752.2561823236971,No,1
20,male,High School,91766.81408714192,1,MORTGAGE,9477.00365646579,VENTURE,13.010717022549045,0.10327266725710246,14,696.1167005921811,No,0
73,female,Doctorate,71539.04596052812,11,RENT,14896.417236622861,EDUCATION,16.766558407145776,0.2082277871701281,10,759.1728186067089,No,0
33,male,High School,71857.26876398874,1,MORTGAGE,5655.952765981552,MEDICAL,8.569077868792313,0.0787109343740606,1,645.4380884288124,No,0
72,female,Bachelor,56080.698105317984,12,RENT,6733.5481471364565,PERSONAL,11.729194333013336,0.12006890738933101,10,559.7600283956123,No,0
25,male,Master,59484.386331299,15,MORTGAGE,11654.234142831354,MEDICAL,14.109685012837822,0.19592089389513,18,738.9302543237318,No,0
83,female,Master,48673.44550347579,28,RENT,14125.33723586573,DEBTCONSOLIDATION,11.104660408726735,0.2902062323666204,7,579.8604052698411,No,0
52,female,Doctorate,51948.46956983874,29,MORTGAGE,2257.4934365254976,MEDICAL,19.88593743741307,0.04345639929758773,5,604.9058092990596,Yes,0
63,male,Bachelor,61997.323590258406,11,MORTGAGE,19582.1978035011,EDUCATION,9.2625793714302,0.31585553487631585,17,671.8540277716628,No,0
53,female,Master,59611.08002479285,18,OWN,17212.77329025811,PERSONAL,10.50927652299926,0.28875124025766924,7,567.8581413341153,No,0
53,female,Master,41815.22666056811,17,OWN,8994.503401393293,MEDICAL,10.20364482639484,0.21510115141561909,8,682.3032390021198,Yes,0
43,male,High School,51823.543176486426,5,MORTGAGE,2492.0023606776067,VENTURE,19.128374716238945,0.04808629838741492,10,699.7527467416459,No,0
21,male,Master,81500.54344555484,2,RENT,1779.9829107776895,VENTURE,14.348417967353079,0.021840135482860665,22,657.908670697087,No,0
27,male,Doctorate,73886.99345078201,11,OWN,10600.074904582329,PERSONAL,17.16659893701364,0.1434633405626838,26,687.3736518976847,No,1
44,male,High School,14825.963258550735,3,MORTGAGE,2747.6004886588726,VENTURE,11.769823201010245,0.1853235732979589,12,676.3366232609125,No,0
51,female,High School,76488.67010952292,3,MORTGAGE,28567.93040955445,MEDICAL,6.668975114906308,0.3734923142035086,15,679.5667576909578,No,0
75,female,Doctorate,90282.46106886509,4,RENT,1000.0,PERSONAL,15.398303382530706,0.011076348475228497,27,617.9329699760639,No,0
26,male,Doctorate,55760.98693132967,3,MORTGAGE,18105.471490225304,PERSONAL,10.727965339596727,0.32469783062703694,9,762.626143971781,No,0
67,male,Bachelor,69570.91089516458,1,RENT,29931.615222560104,HOMEIMPROVEMENT,13.345320527647075,0.43023175688562754,14,635.6377361241724,No,0
73,female,Doctorate,48887.61989796305,18,MORTGAGE,7887.487087089753,VENTURE,14.508764937741567,0.1613391509660791,6,681.3356514766419,No,0
82,male,Bachelor,93603.15624168504,26,MORTGAGE,17026.361466558294,VENTURE,9.531884027503008,0.1818994374783252,27,736.050589226002,No,0
21,male,Associate,61256.247931454614,10,OWN,10978.143595970778,VENTURE,18.55864589727613,0.1792167161177625,7,653.065190640709,Yes,0
54,female,Associate,55854.76102590607,16,RENT,18364.867245736245,DEBTCONSOLIDATION,13.58862056259898,0.3287968099481871,19,731.6706846689906,No,0
41,male,Master,77352.63648029517,3,OWN,16253.441320196302,HOMEIMPROVEMENT,8.78024690074111,0.21012136185347358,9,650.3185707188651,No,1
83,male,Associate,57014.99623658402,22,OWN,21414.644394873074,MEDICAL,10.213940627106625,0.37559669926159245,10,727.3881923700517,No,0
78,male,High School,58144.839986341976,26,OWN,21340.715065125263,PERSONAL,7.979726657844294,0.36702680874413146,22,561.8172654902024,No,0
68,male,High School,29111.080967704336,25,MORTGAGE,16694.58301825252,DEBTCONSOLIDATION,12.72933694872027,0.5734786364262252,20,641.6006032924791,No,0
71,female,Master,74384.41828288612,14,RENT,15426.011928427853,DEBTCONSOLIDATION,9.37936877692382,0.20738230243009065,28,553.4544720551039,No,0
40,female,Associate,61874.62075874997,19,MORTGAGE,19096.87383303979,EDUCATION,8.225972950399617,0.30863823646691546,21,693.7251516869708,No,0
31,female,Associate,67220.69568601101,1,OWN,10887.925479314526,MEDICAL,12.395343220455684,0.16197281757053228,4,677.2761722728798,No,0
30,male,High School,54093.30765677914,5,OWN,27772.959394239348,PERSONAL,12.187412467062721,0.5134269024637608,20,598.4355598327155,No,0
73,female,Bachelor,32317.932745136288,23,RENT,21863.437480017288,PERSONAL,9.244541695353563,0.6765110148732407,1,545.9061845658096,No,0
33,male,Master,50326.90617839278,21,RENT,16574.4242355397,PERSONAL,8.833684717419716,0.32933525015006226,26,669.9597865967098,No,0
52,male,Master,10000.0,24,RENT,10443.32241904704,DEBTCONSOLIDATION,16.462786671934076,1.0443322419047039,16,792.9849621958875,No,0
45,male,Doctorate,65881.34723390837,14,RENT,3367.9388812588495,DEBTCONSOLIDATION,9.280577458059062,0.05112128125281279,25,678.860423697083,No,0
33,female,Doctorate,92725.32487157453,8,RENT,1000.0,VENTURE,14.239756869706875,0.010784540268637609,27,776.4421273937091,No,1
67,female,Associate,57416.04770886613,16,MORTGAGE,3242.225354275728,EDUCATION,11.451064214355142,0.05646897485378581,23,611.7137774183353,No,0
84,male,Master,61549.912713674894,21,RENT,27113.094399073387,VENTURE,10.895944568360893,0.44050581395949756,2,597.370383922909,No,0
65,female,Doctorate,63889.03469650226,22,RENT,15586.165936223555,EDUCATION,11.423367248206102,0.2439568231115699,23,706.1549623582597,No,0
74,female,Doctorate,22258.914706844465,13,OWN,16755.040226378824,VENTURE,16.205833294062945,0.7527339246790304,11,687.2987713899289,Yes,0
31,male,Master,81277.99471634702,24,MORTGAGE,4365.950544434238,MEDICAL,13.529852095693736,0.05371626797229702,9,692.2563004560718,No,0
73,female,Master,78392.01903967021,0,MORTGAGE,17417.89768231135,MEDICAL,9.657762460849199,0.22218968073136425,29,576.9857143793007,No,0
83,male,Bachelor,63425.04047330175,10,MORTGAGE,19975.00427504992,DEBTCONSOLIDATION,12.953258632899784,0.3149387706493973,22,624.4792810403176,No,0
66,male,Bachelor,46346.47122472637,3,OWN,8425.373823400703,EDUCATION,9.187786286831063,0.18179105335867882,28,605.1698840770849,No,0
56,male,High School,73004.75889330065,21,RENT,13920.671128185499,VENTURE,13.73035389568644,0.19068169444311311,17,727.8268846573119,No,1
60,male,High School,68652.6670666284,15,RENT,18456.581869963393,DEBTCONSOLIDATION,14.083563358329595,0.268839983333073,8,713.8731238288846,Yes,0
46,male,Bachelor,82917.7352804993,28,RENT,2177.213088546632,MEDICAL,10.77673345892462,0.026257507892387795,10,656.0024999277161,No,0
61,male,Associate,84040.26758903661,3,RENT,24641.90435553106,MEDICAL,13.27243572712173,0.2932154437683596,16,601.428070079471,No,0
48,male,Bachelor,47634.74152321787,13,MORTGAGE,12000.098535822126,DEBTCONSOLIDATION,6.336398440981711,0.25191904379229396,26,614.9159927150113,No,0
55,female,Bachelor,42333.59741327691,1,RENT,8735.001653522504,DEBTCONSOLIDATION,12.680127103416678,0.2063373345819881,6,627.0393115758139,No,0
76,male,Bachelor,69506.38636197754,26,MORTGAGE,5841.803124123566,VENTURE,15.4080393374828,0.08404699812331547,29,685.2788904523303,No,0
31,female,Associate,79451.87016676983,29,OWN,5580.266483044525,DEBTCONSOLIDATION,9.333446689993163,0.07023455170194887,28,701.1126084700946,No,1
64,male,Associate,57305.15316734583,14,OWN,13062.84342293582,MEDICAL,12.609591848295308,0.22795233414330032,11,578.7005433048089,No,0
39,female,High School,82059.43409742713,16,MORTGAGE,19461.579671111278,VENTURE,10.490749867561334,0.2371644392283406,20,759.2683387301204,No,0
64,male,Doctorate,67179.9821045095,25,MORTGAGE,1511.2552502547915,MEDICAL,10.233936155211365,0.022495618529695133,26,656.9323517780246,Yes,0
42,female,Associate,73227.6920162169,25,RENT,1000.0,EDUCATION,14.58474660474544,0.013656036022254278,14,550.2932065916398,No,1
81,female,Master,70423.8538866475,25,MORTGAGE,16990.2316510695,PERSONAL,12.693271779024817,0.24125677186619973,20,651.4915123277315,No,0
53,male,Bachelor,47515.3527524332,18,RENT,15039.549868684937,EDUCATION,8.459824454361918,0.3165197982859294,28,609.7116828075744,No,0
40,male,Bachelor,43755.423393629346,1,OWN,22215.04393934286,MEDICAL,11.853868635021541,0.5077094955634072,23,724.7946773360449,No,0
70,male,Master,36200.17836118696,25,RENT,18198.579805855992,VENTURE,14.727728719653147,0.5027207220992068,21,603.8902652610368,No,0
28,female,Bachelor,59499.48345074836,3,MORTGAGE,13705.465307142305,PERSONAL,9.900919323396286,0.23034595449029774,7,635.4875085395082,No,0
29,male,High School,91972.95767331673,4,MORTGAGE,23159.887538477706,MEDICAL,16.080990502390417,0.2518119252045851,21,673.3984079650559,No,0
71,male,Doctorate,92658.58410219954,16,OWN,9628.177966065732,DEBTCONSOLIDATION,9.332661588632416,0.10391026432527989,24,687.4607315763617,No,0
64,female,Master,67716.73203046662,28,MORTGAGE,17173.68498287833,EDUCATION,13.435017627136832,0.2536106582218361,29,709.7265962949948,Yes,0
71,male,High School,44584.35620224037,28,MORTGAGE,15993.35814648482,HOMEIMPROVEMENT,9.600551110477312,0.3587212984289128,27,642.0762849683476,No,0
49,male,High School,102578.68100530835,2,OWN,13926.431511685201,DEBTCONSOLIDATION,14.721887106412472,0.13576340985476817,26,596.8945433880973,No,1
83,male,High School,71952.97450125997,4,OWN,11913.21075727594,HOMEIMPROVEMENT,9.958018369938262,0.1655693991784499,19,669.8543192916765,No,0
21,female,Doctorate,66922.69417379517,9,OWN,16047.99308122658,MEDICAL,13.684193549764116,0.23979896923382488,24,804.7432814548611,No,1
68,female,High School,49126.36523374345,15,RENT,12982.36631305195,HOMEIMPROVEMENT,13.111183941334305,0.26426474361133373,13,737.6607885077425,No,0
64,female,Associate,39198.23229319911,18,OWN,20565.6947871652,PERSONAL,9.82113856902162,0.5246587303564031,7,785.7925005090774,Yes,0
36,female,Doctorate,66434.54385557883,4,OWN,17227.28179277757,PERSONAL,15.785331905467206,0.25931211073305066,26,591.8033000434974,No,0
47,female,Associate,51238.878830551825,5,OWN,28740.490339058575,PERSONAL,9.841237877920587,0.5609117723692599,12,779.9751627102968,No,0
64,male,High School,14630.443512502032,21,OWN,23140.604595578978,EDUCATION,7.538102066658487,1.5,21,683.9775386699554,No,0
36,female,Doctorate,89218.97047432115,16,OWN,23470.845650070554,MEDICAL,11.950291063131527,0.26307012427167487,8,682.7936565648606,Yes,0
78,male,Associate,56882.97154234357,1,OWN,16901.146285262363,EDUCATION,9.828730956777525,0.29712136737936035,8,704.5271073248784,No,0
33,male,Associate,86771.68478969592,13,RENT,15891.652232864046,DEBTCONSOLIDATION,14.57575183825357,0.1831432946286548,16,555.8219241877515,No,0
29,male,Bachelor,87885.91210585297,22,RENT,9520.128458193914,EDUCATION,9.20833281320364,0.1083237145758643,23,611.5928149965656,No,1
37,female,Bachelor,35264.901393087486,3,OWN,15480.870398259189,EDUCATION,7.954222206075992,0.43898805289992104,22,576.6879672259886,No,0
54,female,Bachelor,73487.51586770601,23,OWN,23229.232953923733,HOMEIMPROVEMENT,10.61292616602501,0.3160976756343425,7,605.0103081165945,No,0
67,male,Doctorate,70313.82119626844,28,RENT,15572.477510397015,HOMEIMPROVEMENT,7.794461482808432,0.22147107418510553,3,621.391078383732,No,0
77,male,Associate,97030.76771669467,12,RENT,18191.440825922757,MEDICAL,5.0,0.18748115936830645,9,807.6842661974617,No,0
37,female,Master,76809.00476113727,29,MORTGAGE,25935.83134071529,VENTURE,8.84904197554641,0.3376665460172442,13,825.9640061310964,No,0
71,male,Doctorate,72580.62504245056,8,OWN,14711.09748462887,EDUCATION,12.67871508494157,0.20268628819364293,12,641.0985232224256,No,0
49,female,High School,70203.16730449598,20,OWN,2366.061762994399,EDUCATION,7.423353946534727,0.03370306289361493,11,657.762008694621,No,1
56,male,Master,37242.02066308509,1,OWN,18606.52436564317,EDUCATION,9.119064885027328,0.49961103168836024,9,757.6017622159452,No,0
59,male,High School,42372.13834193571,11,RENT,24754.450465086295,PERSONAL,6.9236003740611025,0.5842152752670217,21,850.0,No,0
25,male,Doctorate,68020.64256211324,17,OWN,7386.5978477452445,EDUCATION,11.15660162166474,0.10859347353268756,10,757.8347605032789,No,1
54,male,Bachelor,63911.01925732325,13,OWN,11252.371052030063,HOMEIMPROVEMENT,16.49881337031865,0.17606308243536123,12,715.295517944046,No,1
45,male,Doctorate,58523.32386638694,29,MORTGAGE,1000.0,VENTURE,12.582034300706434,0.01708720445002532,22,643.3556366290194,No,0
49,female,High School,55358.77488222327,16,RENT,13117.586770460872,EDUCATION,13.006466964164286,0.23695587191676043,23,782.5897299987166,No,1
43,male,Bachelor,67053.23107390304,24,RENT,21951.211962628193,EDUCATION,15.723776797573338,0.3273699359607975,22,651.0652385342016,No,0
74,male,Doctorate,43589.005413185136,24,OWN,8278.800398829635,VENTURE,15.265770871318667,0.18992863728717702,21,727.9804488387089,Yes,0
28,male,Bachelor,62294.56180678822,9,RENT,21023.08080529006,VENTURE,18.349385607299407,0.33747858874896497,22,499.1422858694575,No,0
81,male,Doctorate,89438.22541566475,15,RENT,12799.5359387665,EDUCATION,12.926346487391479,0.1431103521931542,5,653.5839249435812,No,0
37,female,Associate,73088.64519349052,22,MORTGAGE,19208.732496034827,VENTURE,13.1491989465523,0.26281418194553713,10,819.4310487991767,No,0
70,female,High School,42205.93211347422,0,MORTGAGE,9062.55261398593,VENTURE,7.387409389087059,0.21472224780205046,17,605.0993532096203,No,0
38,male,Associate,52234.39191596721,2,RENT,7761.138502570915,DEBTCONSOLIDATION,13.816872802861297,0.14858292052211028,15,639.7676178853646,No,0
52,male,High School,70388.0400237045,4,OWN,24540.11975271284,VENTURE,10.064397677938581,0.3486404756326287,13,646.8857540214682,No,0
57,male,Associate,79949.75417907846,26,OWN,6163.8173293060845,MEDICAL,13.756332638462592,0.07709613860099966,23,756.1054199026822,No,1
32,female,Doctorate,33414.95109746122,28,RENT,11772.854451200488,EDUCATION,12.32901353397487,0.35232295917066175,23,612.0866268748252,No,0
68,male,Doctorate,100211.390895079,20,OWN,18054.16863791226,PERSONAL,15.045454646534552,0.18016084276102817,1,605.7259733572066,No,0
72,male,High School,30514.13046025798,6,OWN,20671.78542415861,PERSONAL,9.270727547548935,0.6774495983453248,20,671.943145168774,No,0
20,male,High School,49875.277923090165,4,OWN,5457.571859624255,HOMEIMPROVEMENT,11.471755102427435,0.10942438993603337,24,528.1284356185243,No,1
31,male,Doctorate,77006.93164117675,3,OWN,27003.23786278762,MEDICAL,11.410392482736485,0.35065983395640954,14,619.5870457407441,No,0
43,female,Associate,45922.38125270422,17,RENT,10581.403182844864,PERSONAL,8.99549864389764,0.2304193052319507,2,754.9385836749032,No,0
20,female,Doctorate,54564.553208277546,24,RENT,18124.517369211604,DEBTCONSOLIDATION,12.620301966317419,0.332166512937965,22,720.5502356912642,No,0
26,female,Bachelor,71075.32986152836,21,RENT,8888.847658104907,DEBTCONSOLIDATION,11.395285481224908,0.1250623482919108,16,801.1940371612505,No,1
58,female,High School,61198.377320453204,18,RENT,15135.01063696368,MEDICAL,13.877961490051113,0.24731065266178853,29,613.0914060565841,No,0
51,male,Bachelor,73945.5959263067,25,RENT,15783.482402660222,HOMEIMPROVEMENT,13.936986540124094,0.2134472270450001,16,635.1759628485571,No,1
68,male,High School,53713.94917397036,24,MORTGAGE,16397.201772570625,VENTURE,10.25747812127362,0.30526896690211464,23,758.6438007662979,No,0
50,male,Master,56340.269207219324,9,RENT,20077.306580367993,VENTURE,10.154925433649412,0.35635801643978177,19,688.2718063568414,Yes,0
22,male,Doctorate,48249.414773396245,14,RENT,24402.222296431304,EDUCATION,12.996575459315636,0.5057516741091376,26,665.0045601281274,No,0
66,male,High School,64866.88729113408,1,MORTGAGE,13285.565479617413,VENTURE,9.721846031993202,0.2048127486060714,21,811.7608487616951,No,0
34,male,Bachelor,48782.531251506014,7,RENT,15195.478368685202,VENTURE,17.233646539837487,0.31149425785928414,26,666.201267722997,No,0
70,male,High School,66894.34289572023,6,OWN,24215.53265411347,DEBTCONSOLIDATION,13.390028207365145,0.36199671909271025,29,540.6044765944257,No,0
40,male,Doctorate,45300.594713233935,21,OWN,23420.42183262556,MEDICAL,5.691163914567285,0.5170003171235104,28,640.6430834535172,No,0
60,male,Associate,91214.96037799004,3,OWN,14189.338743834958,EDUCATION,7.972308574009601,0.15555933681311793,24,661.4784778010899,No,1
22,female,Associate,69733.30829576208,20,RENT,8437.367931501562,MEDICAL,13.853728228222044,0.12099480345484093,20,652.4759599643337,No,0
20,male,Doctorate,56014.16149299148,14,OWN,12553.132279072686,VENTURE,12.480517684641102,0.2241064035323164,18,606.6547812294313,No,0
40,female,High School,43430.54523726334,20,MORTGAGE,35779.03527209503,EDUCATION,11.287338873782733,0.8238219224887068,12,565.6880308862147,Yes,0
40,female,Bachelor,84542.03805186346,27,MORTGAGE,24422.528646945015,EDUCATION,12.474851610535831,0.28888029209755606,12,598.889122668177,No,0
68,female,High School,72683.7782947644,16,RENT,12100.920637400928,HOMEIMPROVEMENT,14.17183425635983,0.16648722619133008,28,684.9425662968404,No,0
84,male,Associate,54519.66388552635,11,RENT,11181.29647460011,MEDICAL,9.676196447884834,0.2050874065929169,9,782.1634995152237,No,0
